fecha_hora,fecha,RECORD,SlrFD_W_Avg,Rain_mm_Tot,Strikes_Tot,Dist_km_Avg,WS_ms_Avg,WindDir,MaxWS_ms_Avg,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,ETos,Rso,RH,RHT_C,TiltNS_deg_Avg,TiltWE_deg_Avg,SlrTF_MJ_Tot,CVMeta,Invalid_Wind,TT_C_Avg,SBT_C_Avg,SHF_Avg,NR_Wm2_Avg,CNR_Wm2_Avg,Temp_TC1_C_Avg,Temp_TC2_C_Avg,SWC_5CM_Avg,SWC_40CM_Avg,archivo_origen
2026-05-11 21:00:00,2026-05-11,6051,0,0,0,0,0.312,348.5,0.612,12.42,9.416667,1016.981,-0.024,0,69.1,10.9,-2.567,4.85,0,013CAMPBELLCLIM50535VUE-500004413,0,8.94,9.629999999999999,-1.4269999999999998,474.3,474.3,13.82,13.82,0.278,0.454,5000
2026-05-11 22:00:00,2026-05-11,6052,0,0,0,0,0.228,331.3,0.452,10.2,9.05,1017.148,-0.025,0,75.1,8.8,-2.583,4.7669999999999995,0,013CAMPBELLCLIM50535VUE-500004413,0,7.333,7.728,-1.828,453.7,453.7,11,11,0.278,0.454,5000
2026-05-11 23:00:00,2026-05-11,6053,0,0,0,0,0.36,72.9,0.6869999999999999,9.57,9.033332999999999,1017.414,-0.022,0,74.2,8.6,-2.6,4.7,0,013CAMPBELLCLIM50535VUE-500004413,0,6.887,6.656999999999999,-2.3539999999999996,422.7,422.7,8.950000000000001,8.950000000000001,0.278,0.454,5000
2026-05-12 00:00:00,2026-05-12,6054,0,0,0,0,0.42200000000000004,35.4,0.8720000000000001,10.02,9.866667000000001,1017.664,-0.022,0,84.8,8.5,-2.6,4.717,0,013CAMPBELLCLIM50535VUE-500004413,0,7.162999999999999,6.925,-2.929,423.5,423.5,8.09,8.1,0.278,0.454,5000
2026-05-12 01:00:00,2026-05-12,6055,0,0,0,0,0.21000000000000002,274.5,0.48800000000000004,7.783,9.183333,1017.398,-0.025,0,89,6.5,-2.567,4.666999999999999,0,013CAMPBELLCLIM50535VUE-500004413,0,5.37,5.591,-3.457,416.1,416.1,7.019,7.021999999999999,0.277,0.453,5000
2026-05-12 02:00:00,2026-05-12,6056,0,0,0,0,0.41700000000000004,293.4,0.9530000000000001,7.95,9.083334,1017.381,-0.021,0,89.2,6.7,-2.55,4.6499999999999995,0,013CAMPBELLCLIM50535VUE-500004413,0,5.881,5.823999999999999,-3.928,449.1,449.1,6.292,6.296,0.277,0.453,5000
2026-05-12 03:00:00,2026-05-12,6057,0,0,0,0,0.21700000000000003,11.7,0.48800000000000004,6.4830000000000005,8.9,1017.248,-0.024,0,93.3,5.5,-2.517,4.6499999999999995,0,013CAMPBELLCLIM50535VUE-500004413,0,4.5649999999999995,4.366999999999999,-4.393,462.4,462.4,5.462,5.46,0.276,0.453,5000
2026-05-12 04:00:00,2026-05-12,6058,0,0,0,0,0.32,324.6,1.058,6.7330000000000005,9.466667000000001,1017.2980000000001,-0.023,0,97.7,6.4,-2.617,4.616999999999999,0,013CAMPBELLCLIM50535VUE-500004413,0,5.705,5.143999999999999,-4.837,483.7,483.7,5.287,5.2860000000000005,0.275,0.453,5000
2026-05-12 05:00:00,2026-05-12,6059,0,0,0,0,0.403,242.2,1.063,6.95,9.916667,1017.2980000000001,-0.023,0,100,6.9,-2.4499999999999997,4.6499999999999995,0,013CAMPBELLCLIM50535VUE-500004413,0,6.7490000000000006,6.502,-5.244,527.8,527.8,6.099,6.101,0.275,0.453,5000
2026-05-12 06:00:00,2026-05-12,6060,0,0,0,0,0.42300000000000004,240.4,0.8680000000000001,6.6,9.716667,1017.314,-0.022,0,100,6.7,-2.583,4.633,0,013CAMPBELLCLIM50535VUE-500004413,0,6.395,6.3629999999999995,-5.531000000000001,520.5,520.5,6.521,6.521,0.274,0.453,5000
2026-05-12 07:00:00,2026-05-12,6061,0,0,0,0,0.372,253.2,0.897,6.666999999999999,9.783334,1017.498,0.001,0.046,100,6.8,-2.567,4.583,0,013CAMPBELLCLIM50535VUE-500004413,0,6.58,6.501,-5.696,527.5,527.5,6.757,6.76,0.274,0.453,5000
2026-05-12 08:00:00,2026-05-12,6062,2,0,0,0,0.443,314.4,1.305,6.7669999999999995,9.850000000000001,1017.614,0.002,0.527,100,6.9,-2.533,4.6,0.0072,013CAMPBELLCLIM50535VUE-500004413,0,6.71,6.613999999999999,-5.8069999999999995,532.1,532.1,6.941000000000001,6.9430000000000005,0.273,0.453,5000
2026-05-12 09:00:00,2026-05-12,6063,39,0,0,0,0.42500000000000004,272.2,1.113,6.55,9.733334,1017.731,0.02,1.1620000000000001,100,7.2,-2.483,4.566999999999999,0.14040000000000002,013CAMPBELLCLIM50535VUE-500004413,0,7.06,7.043,-5.893999999999999,570.5,570.5,7.203,7.1979999999999995,0.273,0.453,5000
2026-05-12 10:00:00,2026-05-12,6064,96.8,0,0,0,0.53,325.3,1.263,6.933000000000001,9.983334000000001,1017.7810000000001,0.049,1.689,100,8.5,-2.55,4.5169999999999995,0.34859999999999997,013CAMPBELLCLIM50535VUE-500004413,0,7.965,8.19,-5.9510000000000005,568.2,568.2,8,8.01,0.272,0.454,5000
2026-05-12 11:00:00,2026-05-12,6065,322.5,0,0,0,0.695,275.9,1.6980000000000002,8.82,10.98333,1017.764,0.14900000000000002,2.033,91.5,12.5,-2.55,4.4830000000000005,1.161,013CAMPBELLCLIM50535VUE-500004413,0,11.360000000000001,12.5,-5.96,605.6,605.6,10.25,10.25,0.272,0.454,5000
2026-05-12 12:00:00,2026-05-12,6066,458.8,0,0,0,0.8230000000000001,72.9,2.103,12.93,11.950000000000001,1017.614,0.23800000000000002,2.166,74.1,16.3,-2.3499999999999996,4.45,1.6518,013CAMPBELLCLIM50535VUE-500004413,0,15.739999999999998,18.64,-5.861,595.7,595.7,15.09,15.09,0.271,0.454,5000
2026-05-12 13:00:00,2026-05-12,6067,512.2,0,0,0,1.28,93.7,2.877,15.27,12.350000000000001,1016.9639999999999,0.279,2.086,67.8,18.2,-2.233,4.55,1.8437999999999999,013CAMPBELLCLIM50535VUE-500004413,0,18.52,21.82,-5.591,580.5,580.5,19.43,19.43,0.271,0.454,5000
2026-05-12 14:00:00,2026-05-12,6068,500,0,0,0,0.915,126.2,2.277,17.55,12.68333,1015.7810000000001,0.281,1.792,61.1,20.7,-2.233,4.666999999999999,1.8,013CAMPBELLCLIM50535VUE-500004413,0,20.479999999999997,23.56,-5.096,590.3,590.3,22.43,22.43,0.27,0.453,5000
2026-05-12 15:00:00,2026-05-12,6069,430.7,0,0,0,1.367,74.1,3.2270000000000003,18.45,12.68333,1015.398,0.24900000000000003,1.316,59.1,20.9,-2.05,4.633,1.5504,013CAMPBELLCLIM50535VUE-500004413,0,21.03,24.64,-4.473000000000001,573.6,573.6,24.24,24.24,0.269,0.453,5000
2026-05-12 16:00:00,2026-05-12,6070,318.3,0,0,0,2.14,79.4,4.755,17.130000000000003,12.03333,1015.664,0.183,0.713,67.1,18.6,-1.8,4.816999999999999,1.1460000000000001,013CAMPBELLCLIM50535VUE-500004413,0,18.34,22.68,-3.8099999999999996,577.4,577.4,24.39,24.39,0.268,0.453,5000
2026-05-12 17:00:00,2026-05-12,6071,110,0,0,0,1.298,69.5,3.54,14.93,11.91667,1016.081,0.034999999999999996,0.125,71.9,15,-2.417,4.75,0.396,013CAMPBELLCLIM50535VUE-500004413,0,14.8,18.279999999999998,-3.245,550.1,550.1,22.07,22.07,0.267,0.453,5000
2026-05-12 18:00:00,2026-05-12,6072,23.67,0,0,0,0.8180000000000001,69.5,2.4949999999999997,12.88,11.55,1016.5980000000001,-0.009,0,80.8,12,-2.3499999999999996,4.683,0.08520000000000001,013CAMPBELLCLIM50535VUE-500004413,0,11.04,12.92,-2.905,536.7,536.7,18.630000000000003,18.64,0.267,0.452,5000
2026-05-12 19:00:00,2026-05-12,6073,0.167,0,0,0,0.552,38.8,2.3,10.719999999999999,10.96667,1017.031,-0.02,0,88.2,9.7,-2.5,4.7,6e-4,013CAMPBELLCLIM50535VUE-500004413,0,8.55,8.950000000000001,-2.791,525.5,525.5,14.139999999999999,14.139999999999999,0.266,0.452,5000
2026-05-12 20:00:00,2026-05-12,6074,0,0,0,0,0.315,31.1,0.7819999999999999,9,10.5,1016.814,-0.024,0,93.3,8,-2.567,4.6499999999999995,0,013CAMPBELLCLIM50535VUE-500004413,0,6.927,7.075,-2.8909999999999996,482.9,482.9,10.9,10.9,0.266,0.452,5000
2026-05-12 21:00:00,2026-05-12,6075,0,0,0,0,0.21300000000000002,292.5,0.42700000000000005,7.633,9.933333,1016.548,-0.025,0,95.5,6.6,-2.583,4.566999999999999,0,013CAMPBELLCLIM50535VUE-500004413,0,5.753,5.839,-3.175,456.9,456.9,8.58,8.58,0.265,0.452,5000
2026-05-12 22:00:00,2026-05-12,6076,0,0,0,0,0.225,272.8,0.442,6.633,9.383333,1016.164,-0.024,0,96.2,5.7,-2.633,4.6499999999999995,0,013CAMPBELLCLIM50535VUE-500004413,0,4.948,4.871,-3.5949999999999998,414.8,414.8,6.809,6.816,0.265,0.452,5000
2026-05-12 23:00:00,2026-05-12,6077,0,0,0,0,0.267,17.5,0.54,6.417,9.216666,1016.048,-0.023,0,96.1,5.7,-2.533,4.633,0,013CAMPBELLCLIM50535VUE-500004413,0,4.781000000000001,4.4830000000000005,-4.098,467.9,467.9,5.712,5.715,0.265,0.452,5000
2026-05-13 00:00:00,2026-05-13,6078,0,0,0,0,0.69,212.2,1.9449999999999998,6.533,9.383333,1015.498,-0.02,0,98.8,6.3,-2.583,4.633,0,013CAMPBELLCLIM50535VUE-500004413,0,5.523999999999999,5.321999999999999,-4.616999999999999,473,473,5.401000000000001,5.399,0.264,0.452,5000
2026-05-13 01:00:00,2026-05-13,6079,0,0.034,0,0,0.51,19.7,1.1820000000000002,5.967,9.216667,1015.114,-0.021,0,98.6,5.4,-2.567,4.533,0,013CAMPBELLCLIM50535VUE-500004413,0,4.853999999999999,5.09,-5.075,483.5,483.5,5.412,5.413,0.264,0.452,5000
2026-05-13 02:00:00,2026-05-13,6080,0,0.017,0,0,0.468,42.3,0.968,6.033,9.183333,1015.164,-0.021,0,99.6,5.9,-2.5,4.467,0,013CAMPBELLCLIM50535VUE-500004413,0,5.1209999999999996,4.9190000000000005,-5.439000000000001,497.2,497.2,5.294,5.295,0.263,0.452,5000
2026-05-13 03:00:00,2026-05-13,6081,0,0.017,0,0,0.74,199.1,1.595,5.933000000000001,9.1,1014.514,-0.019,0,98.4,5.5,-2.583,4.55,0,013CAMPBELLCLIM50535VUE-500004413,0,5.23,5.1049999999999995,-5.731000000000001,473.8,473.8,5.145,5.1419999999999995,0.263,0.452,5000
2026-05-13 04:00:00,2026-05-13,6082,0,0.017,0,0,0.35,247.9,0.9430000000000001,5.7,9.066667,1014.764,-0.022,0,99,5.5,-2.533,4.566999999999999,0,013CAMPBELLCLIM50535VUE-500004413,0,5.124999999999999,5.047,-5.967,499.8,499.8,5.262,5.262,0.262,0.452,5000
2026-05-13 05:00:00,2026-05-13,6083,0,0.017,0,0,0.325,329.7,0.7929999999999999,6.033,9.333333,1015.048,-0.023,0,100,6.1,-2.4499999999999997,4.467,0,013CAMPBELLCLIM50535VUE-500004413,0,5.869,5.726999999999999,-6.172,528.1,528.1,5.641,5.64,0.262,0.452,5000
2026-05-13 06:00:00,2026-05-13,6084,0,0.017,0,0,0.402,276.7,0.912,6.116999999999999,9.416666000000001,1015.3309999999999,-0.022,0,100,6.1,-2.433,4.433000000000001,0,013CAMPBELLCLIM50535VUE-500004413,0,5.978000000000001,5.934,-6.326,529.1,529.1,6.045,6.048,0.262,0.452,5000
2026-05-13 07:00:00,2026-05-13,6085,0,0.017,0,0,0.41000000000000003,229.4,0.973,5.917,9.316667,1015.3639999999999,0.001,0.044,100,6,-2.55,4.5169999999999995,0,013CAMPBELLCLIM50535VUE-500004413,0,5.789000000000001,5.818,-6.412,568.9,568.9,6.176,6.178,0.261,0.452,5000
2026-05-13 08:00:00,2026-05-13,6086,5.5,0.017,0,0,0.34299999999999997,42.9,0.893,5.883,9.25,1015.614,0.003,0.518,100,6,-2.55,4.45,0.019799999999999998,013CAMPBELLCLIM50535VUE-500004413,0,5.876,5.803999999999999,-6.468,458.6,458.6,6.221,6.2219999999999995,0.261,0.452,5000
2026-05-13 09:00:00,2026-05-13,6087,60.33,0,0,0,0.388,297.5,0.982,5.833,9.25,1015.9639999999999,0.03,1.1520000000000001,100,6.7,-2.517,4.45,0.21720000000000003,013CAMPBELLCLIM50535VUE-500004413,0,6.4510000000000005,6.507,-6.518,597.3,597.3,6.518,6.519,0.261,0.452,5000
2026-05-13 10:00:00,2026-05-13,6088,142.2,0,0,0,0.8680000000000001,186.3,2.1119999999999997,6.383,9.583333,1015.8309999999999,0.065,1.6780000000000002,100,7.9,-2.483,4.283,0.5118,013CAMPBELLCLIM50535VUE-500004413,0,7.186999999999999,7.3,-6.548,605.5,605.5,7.275,7.274,0.26,0.452,5000
2026-05-13 11:00:00,2026-05-13,6089,239.3,0,0,0,0.7,90.8,1.6280000000000001,8.48,10.88333,1016.231,0.114,2.0189999999999997,93.3,11.2,-2.5,4.417,0.8616000000000001,013CAMPBELLCLIM50535VUE-500004413,0,10.01,10.41,-6.513999999999999,616.4,616.4,9.15,9.15,0.26,0.452,5000
2026-05-13 12:00:00,2026-05-13,6090,445.7,0,0,0,0.765,36.5,2.062,13.47,12.38333,1016.081,0.23600000000000002,2.148,72.3,17,-2.2830000000000004,4.333,1.6044,013CAMPBELLCLIM50535VUE-500004413,0,16.29,18.82,-6.393,601.1,601.1,14.48,14.48,0.26,0.452,5000
2026-05-13 13:00:00,2026-05-13,6091,410.8,0,0,0,0.743,128,1.768,17.279999999999998,12.58333,1015.4639999999999,0.24500000000000002,2.068,62.1,19.6,-2.217,4.35,1.4789999999999999,013CAMPBELLCLIM50535VUE-500004413,0,19.29,22.2,-6.071000000000001,597.5,597.5,19.57,19.57,0.26,0.452,5000
2026-05-13 14:00:00,2026-05-13,6092,278.8,0,0,0,0.562,177.8,1.583,18.43,12.6,1014.631,0.17600000000000002,1.779,57.7,20.7,-2.2830000000000004,4.583,1.0037999999999998,013CAMPBELLCLIM50535VUE-500004413,0,19.01,22.19,-5.477,609.3,609.3,21.55,21.56,0.259,0.452,5000
2026-05-13 15:00:00,2026-05-13,6093,338.3,0,0,0,1.005,77.6,2.48,19.05,12.633329999999999,1014.448,0.194,1.303,56.7,21.9,-2.2,4.533,1.218,013CAMPBELLCLIM50535VUE-500004413,0,20.08,23.14,-4.716,612.1,612.1,22.45,22.45,0.258,0.451,5000
2026-05-13 16:00:00,2026-05-13,6094,154,0,0,0,0.71,65.6,1.812,19.85,12.48333,1014.4309999999999,0.081,0.701,48.2,20.7,-2.1,4.4830000000000005,0.5544,013CAMPBELLCLIM50535VUE-500004413,0,18.64,22.439999999999998,-3.9759999999999995,600.6,600.6,23.279999999999998,23.279999999999998,0.257,0.451,5000
2026-05-13 17:00:00,2026-05-13,6095,94,0,0,0,0.8170000000000001,60.8,2.273,18.130000000000003,11.76667,1014.8639999999999,0.023,0.12000000000000001,62.9,17.9,-2.25,4.4830000000000005,0.3384,013CAMPBELLCLIM50535VUE-500004413,0,16.439999999999998,19.34,-3.282,583.9,583.9,21.72,21.72,0.256,0.451,5000
2026-05-13 18:00:00,2026-05-13,6096,12.33,0,0,0,0.462,44.5,1.468,15.719999999999999,12.3,1015.1980000000001,-0.014,0,70,15,-2.3499999999999996,4.4830000000000005,0.044399999999999995,013CAMPBELLCLIM50535VUE-500004413,0,13.75,15.27,-2.7270000000000003,580.5,580.5,19.04,19.04,0.256,0.451,5000
2026-05-13 19:00:00,2026-05-13,6097,0,0,0,0,0.265,38.2,0.738,14.08,11.81667,1015.531,-0.023,0,76.5,13.4,-2.483,4.4830000000000005,0,013CAMPBELLCLIM50535VUE-500004413,0,12.06,12.82,-2.4149999999999996,641.6,641.6,16.38,16.38,0.256,0.45,5000
2026-05-13 20:00:00,2026-05-13,6098,0,0,0,0,0.32,341.7,0.638,13.33,11.76667,1015.881,-0.022,0,79.3,12.7,-2.383,4.4830000000000005,0,013CAMPBELLCLIM50535VUE-500004413,0,11.33,11.69,-2.3539999999999996,659.9,659.9,14.46,14.46,0.256,0.45,5000
2026-05-13 21:00:00,2026-05-13,6099,0,0,0,0,0.555,356.3,1.122,13.12,11.733329999999999,1016.314,-0.017,0,77.6,12.7,-2.417,4.433000000000001,0,013CAMPBELLCLIM50535VUE-500004413,0,11.370000000000001,11.239999999999998,-2.463,615.9,615.9,13.209999999999999,13.209999999999999,0.255,0.45,5000
2026-05-13 22:00:00,2026-05-13,6100,0,0,0,0,0.3,258,0.587,12.48,11.78333,1016.3309999999999,-0.022,0,82.7,11.9,-2.383,4.383,0,013CAMPBELLCLIM50535VUE-500004413,0,10.84,11.129999999999999,-2.648,604.6,604.6,12.53,12.53,0.255,0.45,5000
2026-05-13 23:00:00,2026-05-13,6101,0,0,0,0,0.583,55.9,1.538,12.870000000000001,11.633329999999999,1016.164,-0.017,0,80.3,12.5,-2.3499999999999996,4.433000000000001,0,013CAMPBELLCLIM50535VUE-500004413,0,11.55,11.719999999999999,-2.8489999999999998,591,591,12.229999999999999,12.229999999999999,0.255,0.45,5000
2026-05-14 00:00:00,2026-05-14,6102,0,0,0,0,0.47700000000000004,125.7,0.925,12.12,11.56667,1016.314,-0.019,0,82.1,11.8,-2.367,4.383,0,013CAMPBELLCLIM50535VUE-500004413,0,10.48,10.69,-3.047,579.8,579.8,11.83,11.83,0.255,0.45,5000
2026-05-14 01:00:00,2026-05-14,6103,0,0,0,0,0.738,222.2,1.59,12.48,11.55,1015.948,-0.015,0,82.2,12.1,-2.4,4.35,0,013CAMPBELLCLIM50535VUE-500004413,0,11.55,11.61,-3.2,555.8,555.8,11.76,11.76,0.254,0.45,5000
2026-05-14 02:00:00,2026-05-14,6104,0,0,0,0,0.37,71,0.76,11.52,11.41667,1016.114,-0.021,0,85.9,11.1,-2.4,4.366999999999999,0,013CAMPBELLCLIM50535VUE-500004413,0,10.16,10.67,-3.3369999999999997,552.3,552.3,11.52,11.52,0.254,0.45,5000
2026-05-14 03:00:00,2026-05-14,6105,0,0,0,0,0.24500000000000002,279.8,0.513,10.950000000000001,11.450000000000001,1015.9309999999999,-0.023,0,88.4,10.6,-2.3,4.35,0,013CAMPBELLCLIM50535VUE-500004413,0,9.62,9.719999999999999,-3.445,586.5,586.5,10.92,10.92,0.254,0.45,5000
2026-05-14 04:00:00,2026-05-14,6106,0,0,0,0,0.41700000000000004,316.8,0.7849999999999999,10.950000000000001,11.51667,1015.8639999999999,-0.021,0,87.6,10.7,-2.417,4.316999999999999,0,013CAMPBELLCLIM50535VUE-500004413,0,9.7,9.639999999999999,-3.567,593,593,10.54,10.54,0.254,0.45,5000
2026-05-14 05:00:00,2026-05-14,6107,0,0,0,0,0.22,283.6,0.615,11.03,11.65,1015.4639999999999,-0.023,0,88.2,10.7,-2.3329999999999997,4.316999999999999,0,013CAMPBELLCLIM50535VUE-500004413,0,9.94,9.860000000000001,-3.704,607.4,607.4,10.46,10.46,0.253,0.45,5000
2026-05-14 06:00:00,2026-05-14,6108,0,0,0,0,0.33799999999999997,228.8,0.77,11.18,11.56667,1015.348,-0.022,0,87,10.9,-2.25,4.35,0,013CAMPBELLCLIM50535VUE-500004413,0,10.19,10.38,-3.823,619.2,619.2,10.53,10.53,0.253,0.45,5000
2026-05-14 07:00:00,2026-05-14,6109,0,0,0,0,0.445,127.4,0.882,10.9,11.43333,1015.3639999999999,-0.02,0,85.5,10.6,-2.3329999999999997,4.333,0,013CAMPBELLCLIM50535VUE-500004413,0,9.79,9.88,-3.92,610.5,610.5,10.41,10.42,0.253,0.45,5000
2026-05-14 08:00:00,2026-05-14,6110,3.1670000000000003,0,0,0,0.53,301.4,1.23,11.3,11.633329999999999,1015.731,0.007,0.502,88.6,11,-2.367,4.333,0.011399999999999999,013CAMPBELLCLIM50535VUE-500004413,0,10.38,10.52,-3.9979999999999998,589.6,589.6,10.59,10.6,0.252,0.45,5000
2026-05-14 09:00:00,2026-05-14,6111,63.5,0,0,0,0.748,75.4,1.95,12.03,11.93333,1016.114,0.044,1.124,82.9,12.8,-2.383,4.35,0.2286,013CAMPBELLCLIM50535VUE-500004413,0,11.93,11.68,-4.066999999999999,573.3,573.3,11.12,11.129999999999999,0.252,0.45,5000
2026-05-14 10:00:00,2026-05-14,6112,188,0,0,0,0.59,197.6,1.44,13.82,12.633329999999999,1016.481,0.109,1.639,77.5,15.8,-2.3,4.2669999999999995,0.6768,013CAMPBELLCLIM50535VUE-500004413,0,14.39,15.04,-4.089,568.1,568.1,13.11,13.12,0.252,0.45,5000
2026-05-14 11:00:00,2026-05-14,6113,308.3,0,0,0,0.598,202.1,1.54,16.419999999999998,13.06667,1016.514,0.185,1.984,65.7,19.6,-2.1830000000000003,4.35,1.11,013CAMPBELLCLIM50535VUE-500004413,0,17.259999999999998,19.919999999999998,-3.9919999999999995,577.2,577.2,16.97,16.97,0.252,0.45,5000
2026-05-14 12:00:00,2026-05-14,6114,388.7,0,0,0,0.61,245,1.562,18.23,13.01667,1016.148,0.23900000000000002,2.1270000000000002,59,21.7,-2.133,4.333,1.3992,013CAMPBELLCLIM50535VUE-500004413,0,19.68,22.69,-3.689,574.7,574.7,20.41,20.4,0.252,0.45,5000
2026-05-14 13:00:00,2026-05-14,6115,449.7,0,0,0,0.75,136.7,2.425,21.37,12.5,1015.2980000000001,0.29100000000000004,2.054,45.7,24.1,-2.05,4.433000000000001,1.6188,013CAMPBELLCLIM50535VUE-500004413,0,22.04,26.14,-3.205,580.2,580.2,24.3,24.3,0.251,0.449,5000
2026-05-14 14:00:00,2026-05-14,6116,272,0,0,0,0.5780000000000001,55.5,1.4629999999999999,21.919999999999998,11.38333,1014.848,0.189,1.775,40.6,24.2,-1.9669999999999999,4.5169999999999995,0.9792,013CAMPBELLCLIM50535VUE-500004413,0,21.7,25.19,-2.594,570,570,25.69,25.69,0.25,0.449,5000
2026-05-14 15:00:00,2026-05-14,6117,251.8,0,0,0,0.4,51.2,1.007,22.55,11.366670000000001,1014.2980000000001,0.15500000000000003,1.299,40.1,24.8,-1.9829999999999999,4.55,0.9066000000000001,013CAMPBELLCLIM50535VUE-500004413,0,22.66,26.12,-1.9409999999999998,570.8,570.8,26,26,0.25,0.449,5000
2026-05-14 16:00:00,2026-05-14,6118,317.5,0,0,0,0.558,85.2,1.677,23.919999999999998,10.733329999999999,1013.9639999999999,0.18,0.696,36,27,-1.817,4.55,1.143,013CAMPBELLCLIM50535VUE-500004413,0,24.779999999999998,30.04,-1.352,559.4,559.4,27.759999999999998,27.759999999999998,0.25,0.448,5000
2026-05-14 17:00:00,2026-05-14,6119,113.8,0,0,0,1.1800000000000002,78.6,2.717,23.52,9.933333,1014.0980000000001,0.064,0.115,34.4,23.2,-2.033,4.5169999999999995,0.40980000000000005,013CAMPBELLCLIM50535VUE-500004413,0,21.88,27.09,-0.8580000000000001,590.2,590.2,28.150000000000002,28.150000000000002,0.25,0.448,5000
2026-05-14 18:00:00,2026-05-14,6120,24.5,0,0,0,0.727,336.8,1.9029999999999998,20.97,10.15,1014.664,0.017,0,46.2,19.4,-2.15,4.583,0.0882,013CAMPBELLCLIM50535VUE-500004413,0,17.74,20.650000000000002,-0.502,589,589,25.25,25.25,0.24900000000000003,0.448,5000
2026-05-14 19:00:00,2026-05-14,6121,0,0,0,0,0.357,61.4,0.995,17.32,11.1,1015.164,-0.009,0,62.6,15.8,-2.3329999999999997,4.583,0,013CAMPBELLCLIM50535VUE-500004413,0,13.76,15.139999999999999,-0.313,591.4,591.4,20.38,20.38,0.24800000000000003,0.448,5000
2026-05-14 20:00:00,2026-05-14,6122,0,0,0,0,0.305,338.5,0.612,14.219999999999999,11.46667,1015.448,-0.012,0,74.2,12.9,-2.417,4.5,0,013CAMPBELLCLIM50535VUE-500004413,0,11.18,11.98,-0.375,560.7,560.7,16.41,16.419999999999998,0.24800000000000003,0.447,5000
2026-05-14 21:00:00,2026-05-14,6123,0,0,0,0,0.268,6.5,0.512,12.42,11.216669999999999,1015.9309999999999,-0.013000000000000001,0,80.1,11.3,-2.417,4.533,0,013CAMPBELLCLIM50535VUE-500004413,0,9.67,10.129999999999999,-0.6689999999999999,564.8,564.8,13.58,13.58,0.24800000000000003,0.447,5000
2026-05-14 22:00:00,2026-05-14,6124,0,0,0,0,0.29800000000000004,345.3,0.602,11.2,10.98333,1016.564,-0.013000000000000001,0,83,10.1,-2.417,4.533,0,013CAMPBELLCLIM50535VUE-500004413,0,8.62,8.739999999999998,-1.099,567.9,567.9,11.43,11.44,0.24800000000000003,0.447,5000
2026-05-14 23:00:00,2026-05-14,6125,0,0,0,0,0.263,0.1,0.528,10.02,10.66667,1016.748,-0.014,0,89,8.8,-2.4499999999999997,4.533,0,013CAMPBELLCLIM50535VUE-500004413,0,7.645,7.763999999999999,-1.586,573.4,573.4,9.77,9.77,0.24700000000000003,0.447,5000
2026-05-15 00:00:00,2026-05-15,6126,0,0,0,0,0.258,293.9,0.523,9.4,10.38333,1017.081,-0.014,0,88.8,8.4,-2.467,4.566999999999999,0,013CAMPBELLCLIM50535VUE-500004413,0,7.303999999999999,7.186,-2.093,567.3,567.3,8.56,8.56,0.24700000000000003,0.447,5000
2026-05-15 01:00:00,2026-05-15,6127,0,0,0,0,0.327,317.7,0.6779999999999999,10.05,10.31667,1017.231,-0.013000000000000001,0,87.1,9.3,-2.383,4.45,0,013CAMPBELLCLIM50535VUE-500004413,0,7.979000000000001,7.9750000000000005,-2.5949999999999998,554.3,554.3,8.12,8.12,0.24700000000000003,0.447,5000
2026-05-15 02:00:00,2026-05-15,6128,0,0,0,0,0.185,187.3,0.398,8.67,10.01667,1016.8309999999999,-0.015,0,88.7,8,-2.467,4.45,0,013CAMPBELLCLIM50535VUE-500004413,0,6.886,7.066999999999999,-3.064,569.9,569.9,7.757,7.756,0.24600000000000002,0.447,5000
2026-05-15 03:00:00,2026-05-15,6129,0,0,0,0,0.23,268.2,0.465,8.97,10.133329999999999,1016.381,-0.014,0,83.8,8.8,-2.4,4.467,0,013CAMPBELLCLIM50535VUE-500004413,0,7.9750000000000005,7.393,-3.4759999999999995,537.9,537.9,7.59,7.591,0.24600000000000002,0.447,5000
2026-05-15 04:00:00,2026-05-15,6130,0,0,0,0,0.382,85.6,0.733,10.5,10.55,1016.3309999999999,-0.012,0,83.4,10.2,-2.4,4.433000000000001,0,013CAMPBELLCLIM50535VUE-500004413,0,9.209999999999999,9.03,-3.8509999999999995,587.5,587.5,8.46,8.46,0.24400000000000002,0.447,5000
2026-05-15 05:00:00,2026-05-15,6131,0,0,0,0,0.325,299.8,0.743,10.92,10.76667,1016.2810000000001,-0.013000000000000001,0,82.6,10.6,-2.383,4.35,0,013CAMPBELLCLIM50535VUE-500004413,0,9.53,9.4,-4.003,597.2,597.2,9.16,9.16,0.344,0.444,5000
2026-05-15 06:00:00,2026-05-15,6132,0,0,0,0,0.277,79.6,0.522,10.65,10.950000000000001,1016.648,-0.014,0,84.4,10.4,-2.3499999999999996,4.433000000000001,0,013CAMPBELLCLIM50535VUE-500004413,0,9.41,9.48,-3.9219999999999997,553.5,553.5,9.56,9.56,0.362,0.444,5000
2026-05-15 07:00:00,2026-05-15,6133,0,0,0,0,0.498,288.8,1.322,11.62,10.8,1017.048,-0.01,0,78,11.4,-2.2830000000000004,4.45,0,013CAMPBELLCLIM50535VUE-500004413,0,10.5,10.48,-3.753,529.7,529.7,10.05,10.05,0.364,0.444,5000
